"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"7599","RNF41","ring finger protein 41 [Source:HGNC Symbol;Acc:HGNC:18401]",123,56,773,183,136,97,216,212,"protein_coding",10193
"7600","IBA57","iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]",86,77,265,149,129,55,93,74,"protein_coding",200205
"7601","ZNF329","zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209]",17,36,107,21,17,11,16,27,"protein_coding",79673
"7602","ZNF101","zinc finger protein 101 [Source:HGNC Symbol;Acc:HGNC:12881]",111,180,589,205,77,62,104,167,"protein_coding",94039
"7603","COA4","cytochrome c oxidase assembly factor 4 homolog [Source:HGNC Symbol;Acc:HGNC:24604]",18,15,66,19,3,18,15,25,"protein_coding",51287
"7604","PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:9385]",47,41,185,25,43,32,81,65,"protein_coding",5571
"7605","OR52K2","olfactory receptor family 52 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15223]",231,30,719,311,253,226,562,102,"protein_coding",119774
"7606","MRPS11","mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]",71,54,196,43,34,43,77,104,"protein_coding",64963
"7607","RTKN2","rhotekin 2 [Source:HGNC Symbol;Acc:HGNC:19364]",27,23,239,104,9,27,19,38,"protein_coding",219790
"7608","CHST15","carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]",887,82,2546,973,1455,733,1355,730,"protein_coding",51363
"7609","IDH2","isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]",283,211,1044,124,204,162,241,421,"protein_coding",3418
"7610","TMEM259","transmembrane protein 259 [Source:HGNC Symbol;Acc:HGNC:17039]",669,348,1654,616,626,569,697,470,"protein_coding",91304
"7611","TNRC18","trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]",160,54,299,165,150,178,198,159,"protein_coding",84629
"7612","TMEM30B","transmembrane protein 30B [Source:HGNC Symbol;Acc:HGNC:27254]",19,16,49,26,14,22,5,11,"protein_coding",161291
"7613","NOP10","NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]",2507,867,3339,1363,837,1824,1449,1501,"protein_coding",55505
"7614","TDRKH","tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]",11,35,144,40,5,8,11,40,"protein_coding",11022
"7615","ZNF708","zinc finger protein 708 [Source:HGNC Symbol;Acc:HGNC:12945]",19,17,180,116,18,8,19,55,"protein_coding",7562
"7616","IST1","IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]",842,442,3417,662,581,558,715,971,"protein_coding",9798
"7617","ERCC6L2","ERCC excision repair 6 like 2 [Source:HGNC Symbol;Acc:HGNC:26922]",73,77,640,72,82,36,147,123,"protein_coding",375748
"7618","CREB3L2","cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]",127,46,330,148,80,55,133,124,"protein_coding",64764
"7619","TSEN54","tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]",213,130,630,129,88,83,164,200,"protein_coding",283989
"7620","UBA7","ubiquitin like modifier activating enzyme 7 [Source:HGNC Symbol;Acc:HGNC:12471]",1035,602,2112,685,492,636,989,732,"protein_coding",7318
"7621","MRPS16","mitochondrial ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:14048]",460,174,857,262,256,221,271,216,"protein_coding",51021
"7622","SHISAL2A","shisa like 2A [Source:HGNC Symbol;Acc:HGNC:28757]",18,14,53,14,11,30,27,17,"protein_coding",348378
"7623","LDOC1","LDOC1 regulator of NFKB signaling [Source:HGNC Symbol;Acc:HGNC:6548]",48,44,87,55,23,33,30,33,"protein_coding",23641
"7624","EXT1","exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]",62,32,441,115,123,82,147,152,"protein_coding",2131
"7625","SHMT2","serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]",85,49,338,58,53,49,117,133,"protein_coding",6472
"7626","ATP6AP2","ATPase H+ transporting accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:18305]",604,234,2076,365,546,439,609,638,"protein_coding",10159
"7627","BACE2","beta-secretase 2 [Source:HGNC Symbol;Acc:HGNC:934]",65,64,86,29,41,11,48,44,"protein_coding",25825
"7628","UBE2E2","ubiquitin conjugating enzyme E2 E2 [Source:HGNC Symbol;Acc:HGNC:12478]",60,24,302,39,46,39,65,74,"protein_coding",7325
"7629","AP1S2","adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]",1251,473,3746,750,627,566,1038,1237,"protein_coding",8905
"7630","C8orf33","chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]",32,42,139,41,23,21,45,57,"protein_coding",65265
"7631","SPACA6","sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]",14,2,91,11,20,17,46,6,"protein_coding",147650
"7632","ZSCAN22","zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]",19,20,128,20,33,8,20,15,"protein_coding",342945
"7633","FBXL6","F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]",40,28,116,97,12,25,19,32,"protein_coding",26233
"7634","PDSS1P1","decaprenyl diphosphate synthase subunit 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49740]",17,6,137,13,27,20,29,14,"processed_pseudogene",NA
"7635","KBTBD3","kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]",9,14,45,9,8,10,19,25,"protein_coding",143879
"7636","YBEY","ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299]",24,37,24,6,12,11,6,32,"protein_coding",54059
"7637","TRAPPC6B","trafficking protein particle complex subunit 6B [Source:HGNC Symbol;Acc:HGNC:23066]",88,205,204,138,32,47,94,159,"protein_coding",122553
"7638","PGBD4","piggyBac transposable element derived 4 [Source:HGNC Symbol;Acc:HGNC:19401]",11,4,128,19,5,8,15,18,"protein_coding",161779
"7639","NPLOC4","NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",441,352,1466,384,505,281,302,411,"protein_coding",55666
"7640","EXOC7","exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]",279,201,1434,268,299,191,234,375,"protein_coding",23265
"7641","KPNA2","karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]",141,80,479,82,87,59,108,121,"protein_coding",3838
"7642","CEP97","centrosomal protein 97 [Source:HGNC Symbol;Acc:HGNC:26244]",42,40,202,33,48,42,62,49,"protein_coding",79598
"7643","FES","FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]",171,31,368,197,189,212,278,146,"protein_coding",2242
"7644","GLRX5","glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]",10147,11249,15176,5777,10367,3276,2793,5230,"protein_coding",51218
"7645","FAM104B","family with sequence similarity 104 member B [Source:HGNC Symbol;Acc:HGNC:25085]",87,118,192,43,76,30,29,91,"protein_coding",90736
"7646","LIMK2","LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614]",1075,182,3345,1013,1581,1476,913,606,"protein_coding",3985
"7647","ADI1","acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]",116,60,355,88,43,67,160,137,"protein_coding",55256
"7648","RWDD4","RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]",45,14,112,11,30,28,33,126,"protein_coding",201965
"7649","SATB1","SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]",293,375,2374,577,408,269,561,296,"protein_coding",6304
"7650","CSF1R","colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433]",620,136,1739,556,653,461,616,603,"protein_coding",1436
"7651","TRAK1","trafficking kinesin protein 1 [Source:HGNC Symbol;Acc:HGNC:29947]",242,149,1251,376,238,160,365,310,"protein_coding",22906
"7652","","guanine nucleotide binding protein (G protein), gamma 10 (GNG10) pseudogene",21,14,296,99,30,26,76,56,"processed_pseudogene",NA
"7653","SKA2","spindle and kinetochore associated complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28006]",18,36,97,24,12,8,14,42,"protein_coding",348235
"7654","LINC01006","long intergenic non-protein coding RNA 1006 [Source:HGNC Symbol;Acc:HGNC:48971]",6,9,37,12,14,18,60,4,"lncRNA",100506380
"7655","TTC3","tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]",44,30,267,35,17,29,101,57,"protein_coding",7267
"7656","IGIP","IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]",103,123,643,184,98,54,154,188,"protein_coding",492311
"7657","ANXA2","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]",1009,472,4251,323,426,479,422,1045,"protein_coding",302
"7658","RGS6","regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]",31,37,43,16,15,10,11,33,"protein_coding",9628
"7659","HOXB4","homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]",10,11,88,71,23,2,8,13,"protein_coding",3214
"7660","PAQR7","progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]",87,23,138,86,47,37,170,34,"protein_coding",164091
"7661","HCAR2","hydroxycarboxylic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:24827]",115,28,422,330,285,144,371,135,"protein_coding",338442
"7662","CRIP2","cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]",19,59,38,85,18,16,12,53,"protein_coding",1397
"7663","DDX28","DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]",155,83,623,166,137,99,226,131,"protein_coding",55794
"7664","ACBD3","acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453]",53,78,213,39,34,16,15,82,"protein_coding",64746
"7665","C16orf72","chromosome 16 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:30103]",407,124,1785,424,508,345,450,212,"protein_coding",29035
"7666","RRP7BP","ribosomal RNA processing 7 homolog B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30454]",197,136,633,247,100,107,111,157,"transcribed_unprocessed_pseudogene",91695
"7667","ALG12","ALG12 alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]",133,60,397,144,136,101,162,98,"protein_coding",79087
"7668","LCK","LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]",8,51,92,16,10,40,25,14,"protein_coding",3932
"7669","RBM10","RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896]",206,137,496,187,89,116,156,189,"protein_coding",8241
"7670","ADGRG3","adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728]",898,121,2408,549,976,1150,619,393,"protein_coding",222487
"7671","RPL35A","ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]",16,23,105,4,2,2,3,37,"protein_coding",6165
"7672","CEP63","centrosomal protein 63 [Source:HGNC Symbol;Acc:HGNC:25815]",18,8,46,22,16,26,25,19,"protein_coding",80254
"7673","EWSR1","EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]",2741,1451,9171,2087,1532,1723,2185,2711,"protein_coding",2130
"7674","HMGN4","high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:HGNC:4989]",125,90,551,99,56,96,103,155,"protein_coding",10473
"7675","CNOT10","CCR4-NOT transcription complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:23817]",39,18,193,55,20,17,47,47,"protein_coding",25904
"7676","MTA1","metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]",167,74,522,126,121,82,151,114,"protein_coding",9112
"7677","CADM1","cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]",15,13,52,6,5,3,13,32,"protein_coding",23705
"7678","NAA38","N-alpha-acetyltransferase 38, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:28212]",165,172,625,61,64,52,73,200,"protein_coding",84316
"7679","MCEMP1","mast cell expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]",98,89,458,45,108,44,45,102,"protein_coding",199675
"7680","AP2A2","adaptor related protein complex 2 subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:562]",193,176,667,164,219,200,184,176,"protein_coding",161
"7681","ABAT","4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]",189,62,548,133,142,182,185,224,"protein_coding",18
"7682","CAMK1D","calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341]",983,274,2970,795,659,791,924,611,"protein_coding",57118
"7683","ARHGEF37","Rho guanine nucleotide exchange factor 37 [Source:HGNC Symbol;Acc:HGNC:34430]",77,65,101,67,41,8,4,30,"protein_coding",389337
"7684","PTGDR2","prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]",246,61,179,179,106,144,565,128,"protein_coding",11251
"7685","CEP57L1","centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561]",186,106,221,111,35,24,13,82,"protein_coding",285753
"7686","RABIF","RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]",228,138,920,153,193,177,223,299,"protein_coding",5877
"7687","FANCF","FA complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]",93,69,563,131,91,110,169,133,"protein_coding",2188
"7688","SMDT1","single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]",84,151,268,111,96,61,98,123,"protein_coding",91689
"7689","RUVBL2","RuvB like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:10475]",25,18,91,22,20,18,17,67,"protein_coding",10856
"7690","PTTG1IP","PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]",415,529,1386,319,328,246,332,402,"protein_coding",754
"7691","DDX41","DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]",55,37,253,35,22,39,33,109,"protein_coding",51428
"7692","DAZAP2","DAZ associated protein 2 [Source:HGNC Symbol;Acc:HGNC:2684]",1918,555,7239,1576,2301,1968,3181,1670,"protein_coding",9802
"7693","SELENOF","selenoprotein F [Source:HGNC Symbol;Acc:HGNC:17705]",286,212,1627,315,248,183,374,665,"protein_coding",9403
"7694","TMEM121B","transmembrane protein 121B [Source:HGNC Symbol;Acc:HGNC:1844]",368,39,719,177,214,288,163,151,"protein_coding",27439
"7695","ZNF623","zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084]",19,17,148,48,28,24,153,28,"protein_coding",9831
"7696","CCDC125","coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:HGNC:28924]",253,94,623,371,215,188,171,180,"protein_coding",202243
"7697","BCOR","BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893]",223,129,709,276,194,114,188,148,"protein_coding",54880
"7698","JRKL","JRK like [Source:HGNC Symbol;Acc:HGNC:6200]",25,15,111,15,7,15,17,23,"protein_coding",8690
"7699","KIAA2026","KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]",48,69,367,62,61,26,83,82,"protein_coding",158358
"7700","FHL3","four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]",160,43,587,345,120,324,332,92,"protein_coding",2275
"7701","C19orf71","chromosome 19 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:34496]",29,18,47,46,11,30,21,22,"protein_coding",100128569
"7702","CCDC159","coiled-coil domain containing 159 [Source:HGNC Symbol;Acc:HGNC:26996]",77,47,375,56,55,66,69,152,"protein_coding",126075
"7703","SF3A3","splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]",71,107,468,101,45,47,94,256,"protein_coding",10946
"7704","TRIM61","tripartite motif containing 61 [Source:HGNC Symbol;Acc:HGNC:24339]",25,16,89,21,3,15,12,8,"protein_coding",391712
"7705","ASB7","ankyrin repeat and SOCS box containing 7 [Source:HGNC Symbol;Acc:HGNC:17182]",25,17,201,57,50,52,56,57,"protein_coding",140460
"7706","GPR132","G protein-coupled receptor 132 [Source:HGNC Symbol;Acc:HGNC:17482]",62,72,223,58,61,37,46,84,"protein_coding",29933
"7707","MX2","MX dynamin like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:7533]",134,48,433,199,138,205,416,214,"protein_coding",4600
"7708","EP400","E1A binding protein p400 [Source:HGNC Symbol;Acc:HGNC:11958]",142,109,316,239,108,79,151,156,"protein_coding",57634
"7709","TENT5C","terminal nucleotidyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:24712]",46765,37646,61726,26262,45678,15211,9016,22287,"protein_coding",54855
"7710","COA5","cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:33848]",57,48,219,69,30,29,25,68,"protein_coding",493753
"7711","UTP11","UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]",9,20,126,9,11,4,20,23,"protein_coding",51118
"7712","PSMG1","proteasome assembly chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3043]",49,58,139,34,22,24,71,68,"protein_coding",8624
"7713","PRR14L","proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]",115,114,898,250,138,72,130,244,"protein_coding",253143
"7714","SETD3","SET domain containing 3, actin histidine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20493]",51,43,245,42,38,38,64,62,"protein_coding",84193
"7715","TANGO2","transport and golgi organization 2 homolog [Source:HGNC Symbol;Acc:HGNC:25439]",235,189,552,125,242,69,89,101,"protein_coding",128989
"7716","H3C13","H3 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:25311]",43,7,227,38,83,46,144,44,"protein_coding",653604
"7717","SFXN4","sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]",58,53,178,34,35,34,51,46,"protein_coding",119559
"7718","MRPL54","mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]",39,86,121,21,26,38,41,53,"protein_coding",116541
"7719","ZNF438","zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]",29,4,96,30,41,29,19,28,"protein_coding",220929
"7720","HMCES","5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]",67,49,232,49,37,33,43,79,"protein_coding",56941
"7721","ZNF530","zinc finger protein 530 [Source:HGNC Symbol;Acc:HGNC:29297]",11,10,73,16,8,4,5,16,"protein_coding",348327
"7722","NDUFB1","NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695]",112,179,308,36,49,47,47,235,"protein_coding",4707
"7723","KLHL25","kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]",14,14,69,23,10,16,32,7,"protein_coding",64410
"7724","TRMT12","tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]",45,23,352,71,118,31,72,83,"protein_coding",55039
"7725","GUSBP1","GUSB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13670]",6,12,60,6,9,3,16,16,"transcribed_unprocessed_pseudogene",728411
"7726","ALYREF","Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]",106,116,390,65,63,89,96,187,"protein_coding",10189
"7727","TMEM50A","transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]",241,168,1006,218,210,191,193,196,"protein_coding",23585
"7728","TBK1","TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]",289,156,1085,235,195,159,253,389,"protein_coding",29110
"7729","CBX6","chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]",44,21,185,60,27,35,45,39,"protein_coding",23466
"7730","TBL3","transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]",66,51,298,83,64,37,65,47,"protein_coding",10607
"7731","KREMEN1","kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]",88,20,301,118,155,156,42,17,"protein_coding",83999
"7732","AIFM3","apoptosis inducing factor mitochondria associated 3 [Source:HGNC Symbol;Acc:HGNC:26398]",20,2,20,15,0,6,16,49,"protein_coding",150209
"7733","CCR4","C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]",53,45,130,60,25,40,48,59,"protein_coding",1233
"7734","LIN9","lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]",7,21,136,9,8,4,22,20,"protein_coding",286826
"7735","BTBD9","BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]",142,103,931,462,169,98,174,283,"protein_coding",114781
"7736","NUDT14","nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]",14,5,44,4,2,13,14,13,"protein_coding",256281
"7737","TOB2","transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]",71,48,119,84,62,47,77,80,"protein_coding",10766
"7738","SH2D1A","SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]",128,113,505,101,55,79,83,151,"protein_coding",4068
"7739","PRKX","protein kinase X-linked [Source:HGNC Symbol;Acc:HGNC:9441]",203,297,1419,376,276,190,303,261,"protein_coding",5613
"7740","KCNH8","potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]",11,9,114,30,2,0,17,4,"protein_coding",131096
"7741","COA3","cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]",48,30,128,12,12,19,33,95,"protein_coding",28958
"7742","ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]",30,5,141,51,52,9,78,14,"protein_coding",256435
"7743","PTP4A2","protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]",293,258,1447,304,334,107,322,392,"protein_coding",8073
"7744","ACTG1","actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]",42966,24888,125791,49720,33718,37957,47535,34355,"protein_coding",71
"7745","DENND5A","DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]",735,290,3366,1039,1050,744,860,785,"protein_coding",23258
"7746","FAM120C","family with sequence similarity 120C [Source:HGNC Symbol;Acc:HGNC:16949]",22,12,133,33,18,26,38,32,"protein_coding",54954
"7747","TREML3P","triggering receptor expressed on myeloid cells like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:30806]",30,28,310,47,127,19,76,19,"transcribed_unprocessed_pseudogene",NA
"7748","NIPSNAP1","nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]",77,54,264,61,63,57,73,106,"protein_coding",8508
"7749","NR2C2AP","nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]",28,22,115,37,13,13,26,34,"protein_coding",126382
"7750","CRELD2","cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]",76,129,226,68,52,60,83,115,"protein_coding",79174
"7751","SCFD2","sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]",69,33,173,27,19,21,46,51,"protein_coding",152579
"7752","PPP1R2","protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]",134,174,874,195,204,109,165,263,"protein_coding",5504
"7753","TSPYL2","TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]",37,50,250,65,31,33,52,102,"protein_coding",64061
"7754","PGP","phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]",55,21,80,35,19,49,34,30,"protein_coding",283871
"7755","C22orf46","chromosome 22 putative open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26294]",7,25,61,9,18,20,7,21,"transcribed_unitary_pseudogene",79640
"7756","SNRNP35","small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]",17,8,51,11,6,10,9,8,"protein_coding",11066
"7757","IRAK1","interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]",43,16,105,35,45,36,41,46,"protein_coding",3654
"7758","CMSS1","cms1 ribosomal small subunit homolog [Source:HGNC Symbol;Acc:HGNC:28666]",16,40,58,17,7,4,8,25,"protein_coding",84319
"7759","OLIG1","oligodendrocyte transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16983]",58,8,100,43,48,13,110,69,"protein_coding",116448
"7760","OAF","out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]",53,6,197,28,34,35,39,42,"protein_coding",220323
"7761","H2AC21","H2A clustered histone 21 [Source:HGNC Symbol;Acc:HGNC:20508]",166,83,437,134,103,84,154,138,"protein_coding",317772
"7762","POU6F1","POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]",41,59,283,59,30,35,50,68,"protein_coding",5463
"7763","TSSC4","tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]",105,26,427,133,90,92,178,82,"protein_coding",10078
"7764","CCSER1","coiled-coil serine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:29349]",5,8,126,22,4,4,22,16,"protein_coding",401145
"7765","ZDHHC23","zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]",2,14,114,8,5,11,18,6,"protein_coding",254887
"7766","H1-5","H1.5 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4719]",25,35,115,15,16,15,27,28,"protein_coding",3009
"7767","CSF1","colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]",157,61,241,148,91,92,299,68,"protein_coding",1435
"7768","PLA2G6","phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]",151,102,575,201,162,174,183,112,"protein_coding",8398
"7769","MAML2","mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]",149,125,1221,234,284,153,252,197,"protein_coding",84441
"7770","SS18L1","SS18L1 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:15592]",44,21,105,42,41,22,32,28,"protein_coding",26039
"7771","TOP1MT","DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]",38,60,189,33,38,30,12,50,"protein_coding",116447
"7772","COPB2","COPI coat complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]",139,92,860,57,125,79,133,218,"protein_coding",9276
"7773","THAP7","THAP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23190]",73,67,376,58,72,65,98,73,"protein_coding",80764
"7774","KNTC1","kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]",100,65,405,110,174,40,119,88,"protein_coding",9735
"7775","TXNRD2","thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]",116,78,336,90,102,72,65,63,"protein_coding",10587
"7776","FOXO4","forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]",1334,689,1470,536,1044,438,217,610,"protein_coding",4303
"7777","PTP4A3","protein tyrosine phosphatase 4A3 [Source:HGNC Symbol;Acc:HGNC:9636]",52,19,142,47,17,46,61,27,"protein_coding",11156
"7778","PROS1","protein S [Source:HGNC Symbol;Acc:HGNC:9456]",29,6,110,7,19,14,33,19,"protein_coding",5627
"7779","ZFP1","ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328]",23,19,89,24,9,6,23,30,"protein_coding",162239
